areaCode,areaName,areaType,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions
E40000007,East of England,nhsRegion,2023-12-08,,112208,326,23
E40000007,East of England,nhsRegion,2023-12-07,,112185,323,34
E40000007,East of England,nhsRegion,2023-12-06,,112151,315,51
E40000007,East of England,nhsRegion,2023-12-05,,112100,312,53
E40000007,East of England,nhsRegion,2023-12-04,,112047,286,61
E40000007,East of England,nhsRegion,2023-12-03,,111986,271,36
E40000007,East of England,nhsRegion,2023-12-02,,111950,302,30
E40000007,East of England,nhsRegion,2023-12-01,,111920,316,28
E40000007,East of England,nhsRegion,2023-11-30,,111892,309,36
E40000007,East of England,nhsRegion,2023-11-29,,111856,320,36
E40000007,East of England,nhsRegion,2023-11-28,,111820,309,46
E40000007,East of England,nhsRegion,2023-11-27,,111774,289,49
E40000007,East of England,nhsRegion,2023-11-26,,111725,262,61
E40000007,East of England,nhsRegion,2023-11-25,,111664,253,37
E40000007,East of England,nhsRegion,2023-11-24,,111627,256,18
E40000007,East of England,nhsRegion,2023-11-23,,111609,268,39
E40000007,East of England,nhsRegion,2023-11-22,,111570,275,36
E40000007,East of England,nhsRegion,2023-11-21,,111534,265,35
E40000007,East of England,nhsRegion,2023-11-20,,111499,276,31
E40000007,East of England,nhsRegion,2023-11-19,,111468,277,41
E40000007,East of England,nhsRegion,2023-11-18,,111427,280,27
E40000007,East of England,nhsRegion,2023-11-17,,111400,283,24
E40000007,East of England,nhsRegion,2023-11-16,,111376,275,40
E40000007,East of England,nhsRegion,2023-11-15,,111336,255,38
E40000007,East of England,nhsRegion,2023-11-14,,111298,269,42
E40000007,East of England,nhsRegion,2023-11-13,,111256,292,39
E40000007,East of England,nhsRegion,2023-11-12,,111217,281,28
E40000007,East of England,nhsRegion,2023-11-11,,111189,299,38
E40000007,East of England,nhsRegion,2023-11-10,,111151,291,23
E40000007,East of England,nhsRegion,2023-11-09,,111128,279,51
E40000007,East of England,nhsRegion,2023-11-08,,111077,296,54
E40000007,East of England,nhsRegion,2023-11-07,,111023,301,40
E40000007,East of England,nhsRegion,2023-11-06,,110983,326,52
E40000007,East of England,nhsRegion,2023-11-05,,110931,319,40
E40000007,East of England,nhsRegion,2023-11-04,,110891,324,45
E40000007,East of England,nhsRegion,2023-11-03,,110846,318,35
E40000007,East of England,nhsRegion,2023-11-02,,110811,329,45
E40000007,East of England,nhsRegion,2023-11-01,,110766,342,47
E40000007,East of England,nhsRegion,2023-10-31,,110719,345,43
E40000007,East of England,nhsRegion,2023-10-30,,110676,368,39
E40000007,East of England,nhsRegion,2023-10-29,,110637,362,29
E40000007,East of England,nhsRegion,2023-10-28,,110608,372,56
E40000007,East of England,nhsRegion,2023-10-27,,110552,380,22
E40000007,East of England,nhsRegion,2023-10-26,,110530,417,48
E40000007,East of England,nhsRegion,2023-10-25,,110482,413,53
E40000007,East of England,nhsRegion,2023-10-24,,110429,405,76
E40000007,East of England,nhsRegion,2023-10-23,,110353,352,59
E40000007,East of England,nhsRegion,2023-10-22,,110294,331,45
E40000007,East of England,nhsRegion,2023-10-21,,110249,343,36
E40000007,East of England,nhsRegion,2023-10-20,,110213,347,40
E40000007,East of England,nhsRegion,2023-10-19,,110173,417,52
E40000007,East of England,nhsRegion,2023-10-18,,110121,414,53
E40000007,East of England,nhsRegion,2023-10-17,,110068,407,48
E40000007,East of England,nhsRegion,2023-10-16,,110020,382,54
E40000007,East of England,nhsRegion,2023-10-15,,109966,358,55
E40000007,East of England,nhsRegion,2023-10-14,,109911,407,54
E40000007,East of England,nhsRegion,2023-10-13,,109857,430,34
E40000007,East of England,nhsRegion,2023-10-12,,109823,453,46
E40000007,East of England,nhsRegion,2023-10-11,,109777,449,67
E40000007,East of England,nhsRegion,2023-10-10,,109710,451,72
E40000007,East of England,nhsRegion,2023-10-09,,109638,470,78
E40000007,East of England,nhsRegion,2023-10-08,,109560,450,66
E40000007,East of England,nhsRegion,2023-10-07,,109494,412,65
E40000007,East of England,nhsRegion,2023-10-06,,109429,416,52
E40000007,East of England,nhsRegion,2023-10-05,,109377,410,58
E40000007,East of England,nhsRegion,2023-10-04,,109319,384,75
E40000007,East of England,nhsRegion,2023-10-03,,109244,373,83
E40000007,East of England,nhsRegion,2023-10-02,,109161,369,69
E40000007,East of England,nhsRegion,2023-10-01,,109092,352,69
E40000007,East of England,nhsRegion,2023-09-30,,109023,344,52
E40000007,East of England,nhsRegion,2023-09-29,,108971,329,54
E40000007,East of England,nhsRegion,2023-09-28,,108917,309,62
E40000007,East of England,nhsRegion,2023-09-27,,108855,309,62
E40000007,East of England,nhsRegion,2023-09-26,,108793,303,55
E40000007,East of England,nhsRegion,2023-09-25,,108738,293,51
E40000007,East of England,nhsRegion,2023-09-24,,108687,265,47
E40000007,East of England,nhsRegion,2023-09-23,,108640,255,64
E40000007,East of England,nhsRegion,2023-09-22,,108576,238,46
E40000007,East of England,nhsRegion,2023-09-21,,108530,247,52
E40000007,East of England,nhsRegion,2023-09-20,,108478,257,42
E40000007,East of England,nhsRegion,2023-09-19,,108436,279,39
E40000007,East of England,nhsRegion,2023-09-18,,108397,283,42
E40000007,East of England,nhsRegion,2023-09-17,,108355,285,45
E40000007,East of England,nhsRegion,2023-09-16,,108310,289,36
E40000007,East of England,nhsRegion,2023-09-15,,108274,294,45
E40000007,East of England,nhsRegion,2023-09-14,,108229,313,38
E40000007,East of England,nhsRegion,2023-09-13,,108191,322,58
E40000007,East of England,nhsRegion,2023-09-12,,108133,332,47
E40000007,East of England,nhsRegion,2023-09-11,,108086,357,51
E40000007,East of England,nhsRegion,2023-09-10,,108035,365,36
E40000007,East of England,nhsRegion,2023-09-09,,107999,358,36
E40000007,East of England,nhsRegion,2023-09-08,,107963,341,40
E40000007,East of England,nhsRegion,2023-09-07,,107923,288,61
E40000007,East of England,nhsRegion,2023-09-06,,107862,254,61
E40000007,East of England,nhsRegion,2023-09-05,,107801,270,69
E40000007,East of England,nhsRegion,2023-09-04,,107732,289,62
E40000007,East of England,nhsRegion,2023-09-03,,107670,274,72
E40000007,East of England,nhsRegion,2023-09-02,,107598,264,36
E40000007,East of England,nhsRegion,2023-09-01,,107562,263,32
E40000007,East of England,nhsRegion,2023-08-31,,107530,239,31
E40000007,East of England,nhsRegion,2023-08-30,,107499,236,33
E40000007,East of England,nhsRegion,2023-08-29,,107466,218,42
E40000007,East of England,nhsRegion,2023-08-28,,107424,224,32
E40000007,East of England,nhsRegion,2023-08-27,,107392,233,24
E40000007,East of England,nhsRegion,2023-08-26,,107368,229,22
E40000007,East of England,nhsRegion,2023-08-25,,107346,241,21
E40000007,East of England,nhsRegion,2023-08-24,,107325,237,31
E40000007,East of England,nhsRegion,2023-08-23,,107294,231,36
E40000007,East of England,nhsRegion,2023-08-22,,107258,233,42
E40000007,East of England,nhsRegion,2023-08-21,,107216,239,31
E40000007,East of England,nhsRegion,2023-08-20,,107185,228,33
E40000007,East of England,nhsRegion,2023-08-19,,107152,213,31
E40000007,East of England,nhsRegion,2023-08-18,,107121,227,34
E40000007,East of England,nhsRegion,2023-08-17,,107087,221,33
E40000007,East of England,nhsRegion,2023-08-16,,107054,226,43
E40000007,East of England,nhsRegion,2023-08-15,,107011,221,32
E40000007,East of England,nhsRegion,2023-08-14,,106979,225,39
E40000007,East of England,nhsRegion,2023-08-13,,106940,216,38
E40000007,East of England,nhsRegion,2023-08-12,,106902,204,29
E40000007,East of England,nhsRegion,2023-08-11,,106873,213,17
E40000007,East of England,nhsRegion,2023-08-10,,106856,215,20
E40000007,East of England,nhsRegion,2023-08-09,,106836,217,35
E40000007,East of England,nhsRegion,2023-08-08,,106801,205,37
E40000007,East of England,nhsRegion,2023-08-07,,106764,226,37
E40000007,East of England,nhsRegion,2023-08-06,,106727,198,46
E40000007,East of England,nhsRegion,2023-08-05,,106681,200,23
E40000007,East of England,nhsRegion,2023-08-04,,106658,191,27
E40000007,East of England,nhsRegion,2023-08-03,,106631,177,35
E40000007,East of England,nhsRegion,2023-08-02,,106596,187,42
E40000007,East of England,nhsRegion,2023-08-01,,106554,166,18
E40000007,East of England,nhsRegion,2023-07-31,,106536,158,35
E40000007,East of England,nhsRegion,2023-07-30,,106501,148,42
E40000007,East of England,nhsRegion,2023-07-29,,106459,145,14
E40000007,East of England,nhsRegion,2023-07-28,,106445,139,17
E40000007,East of England,nhsRegion,2023-07-27,,106428,130,30
E40000007,East of England,nhsRegion,2023-07-26,,106398,123,21
E40000007,East of England,nhsRegion,2023-07-25,,106377,113,24
E40000007,East of England,nhsRegion,2023-07-24,,106353,113,21
E40000007,East of England,nhsRegion,2023-07-23,,106332,105,16
E40000007,East of England,nhsRegion,2023-07-22,,106316,103,19
E40000007,East of England,nhsRegion,2023-07-21,,106297,95,8
E40000007,East of England,nhsRegion,2023-07-20,,106289,92,17
E40000007,East of England,nhsRegion,2023-07-19,,106272,107,15
E40000007,East of England,nhsRegion,2023-07-18,,106257,114,12
E40000007,East of England,nhsRegion,2023-07-17,,106245,117,14
E40000007,East of England,nhsRegion,2023-07-16,,106231,112,10
E40000007,East of England,nhsRegion,2023-07-15,,106221,109,11
E40000007,East of England,nhsRegion,2023-07-14,,106210,105,7
E40000007,East of England,nhsRegion,2023-07-13,,106203,109,8
E40000007,East of England,nhsRegion,2023-07-12,,106195,103,26
E40000007,East of England,nhsRegion,2023-07-11,,106169,94,24
E40000007,East of England,nhsRegion,2023-07-10,,106145,100,22
E40000007,East of England,nhsRegion,2023-07-09,,106123,98,12
E40000007,East of England,nhsRegion,2023-07-08,,106111,98,16
E40000007,East of England,nhsRegion,2023-07-07,,106095,97,8
E40000007,East of England,nhsRegion,2023-07-06,,106087,97,13
E40000007,East of England,nhsRegion,2023-07-05,,106074,91,13
E40000007,East of England,nhsRegion,2023-07-04,,106061,96,13
E40000007,East of England,nhsRegion,2023-07-03,,106048,107,11
E40000007,East of England,nhsRegion,2023-07-02,,106037,98,10
E40000007,East of England,nhsRegion,2023-07-01,,106027,100,12
E40000007,East of England,nhsRegion,2023-06-30,,106015,101,10
E40000007,East of England,nhsRegion,2023-06-29,,106005,107,13
E40000007,East of England,nhsRegion,2023-06-28,,105992,123,10
E40000007,East of England,nhsRegion,2023-06-27,,105982,124,7
E40000007,East of England,nhsRegion,2023-06-26,,105975,131,17
E40000007,East of England,nhsRegion,2023-06-25,,105958,132,15
E40000007,East of England,nhsRegion,2023-06-24,,105943,128,14
E40000007,East of England,nhsRegion,2023-06-23,,105929,133,9
E40000007,East of England,nhsRegion,2023-06-22,,105920,136,17
E40000007,East of England,nhsRegion,2023-06-21,,105903,141,21
E40000007,East of England,nhsRegion,2023-06-20,,105882,170,15
E40000007,East of England,nhsRegion,2023-06-19,,105867,176,9
E40000007,East of England,nhsRegion,2023-06-18,,105858,172,21
E40000007,East of England,nhsRegion,2023-06-17,,105837,176,22
E40000007,East of England,nhsRegion,2023-06-16,,105815,192,10
E40000007,East of England,nhsRegion,2023-06-15,,105805,195,19
E40000007,East of England,nhsRegion,2023-06-14,,105786,205,30
E40000007,East of England,nhsRegion,2023-06-13,,105756,202,29
E40000007,East of England,nhsRegion,2023-06-12,,105727,211,36
E40000007,East of England,nhsRegion,2023-06-11,,105691,202,37
E40000007,East of England,nhsRegion,2023-06-10,,105654,185,26
E40000007,East of England,nhsRegion,2023-06-09,,105628,192,22
E40000007,East of England,nhsRegion,2023-06-08,,105606,191,37
E40000007,East of England,nhsRegion,2023-06-07,,105569,220,33
E40000007,East of England,nhsRegion,2023-06-06,,105536,215,31
E40000007,East of England,nhsRegion,2023-06-05,,105505,226,44
E40000007,East of England,nhsRegion,2023-06-04,,105461,261,26
E40000007,East of England,nhsRegion,2023-06-03,,105435,258,18
E40000007,East of England,nhsRegion,2023-06-02,,105417,309,34
E40000007,East of England,nhsRegion,2023-06-01,,105383,269,38
E40000007,East of England,nhsRegion,2023-05-31,5,105345,262,40
E40000007,East of England,nhsRegion,2023-05-30,3,105305,252,40
E40000007,East of England,nhsRegion,2023-05-29,4,105265,258,51
E40000007,East of England,nhsRegion,2023-05-28,6,105214,261,32
E40000007,East of England,nhsRegion,2023-05-27,8,105182,263,27
E40000007,East of England,nhsRegion,2023-05-26,7,105155,272,32
E40000007,East of England,nhsRegion,2023-05-25,6,105123,286,35
E40000007,East of England,nhsRegion,2023-05-24,7,105088,318,44
E40000007,East of England,nhsRegion,2023-05-23,7,105044,313,43
E40000007,East of England,nhsRegion,2023-05-22,9,105001,335,60
E40000007,East of England,nhsRegion,2023-05-21,7,104941,337,41
E40000007,East of England,nhsRegion,2023-05-20,7,104900,347,35
E40000007,East of England,nhsRegion,2023-05-19,7,104865,366,37
E40000007,East of England,nhsRegion,2023-05-18,10,104828,367,35
E40000007,East of England,nhsRegion,2023-05-17,8,104793,393,54
E40000007,East of England,nhsRegion,2023-05-16,5,104739,371,50
E40000007,East of England,nhsRegion,2023-05-15,6,104689,352,59
E40000007,East of England,nhsRegion,2023-05-14,7,104630,354,49
E40000007,East of England,nhsRegion,2023-05-13,9,104581,370,37
E40000007,East of England,nhsRegion,2023-05-12,10,104544,363,31
E40000007,East of England,nhsRegion,2023-05-11,10,104513,358,45
E40000007,East of England,nhsRegion,2023-05-10,10,104468,377,56
E40000007,East of England,nhsRegion,2023-05-09,9,104412,375,63
E40000007,East of England,nhsRegion,2023-05-08,5,104349,369,53
E40000007,East of England,nhsRegion,2023-05-07,6,104296,361,39
E40000007,East of England,nhsRegion,2023-05-06,7,104257,351,51
E40000007,East of England,nhsRegion,2023-05-05,2,104206,376,54
E40000007,East of England,nhsRegion,2023-05-04,4,104152,363,41
E40000007,East of England,nhsRegion,2023-05-03,5,104111,370,46
E40000007,East of England,nhsRegion,2023-05-02,5,104065,380,43
E40000007,East of England,nhsRegion,2023-05-01,6,104022,364,66
E40000007,East of England,nhsRegion,2023-04-30,5,103956,372,39
E40000007,East of England,nhsRegion,2023-04-29,7,103917,368,43
E40000007,East of England,nhsRegion,2023-04-28,6,103874,373,39
E40000007,East of England,nhsRegion,2023-04-27,6,103835,412,47
E40000007,East of England,nhsRegion,2023-04-26,6,103788,449,41
E40000007,East of England,nhsRegion,2023-04-25,6,103747,464,31
E40000007,East of England,nhsRegion,2023-04-24,6,103716,490,46
E40000007,East of England,nhsRegion,2023-04-23,7,103670,495,55
E40000007,East of England,nhsRegion,2023-04-22,5,103615,489,54
E40000007,East of England,nhsRegion,2023-04-21,6,103561,484,45
E40000007,East of England,nhsRegion,2023-04-20,8,103516,511,52
E40000007,East of England,nhsRegion,2023-04-19,7,103464,505,58
E40000007,East of England,nhsRegion,2023-04-18,7,103406,473,48
E40000007,East of England,nhsRegion,2023-04-17,7,103358,479,97
E40000007,East of England,nhsRegion,2023-04-16,9,103261,469,61
E40000007,East of England,nhsRegion,2023-04-15,8,103200,469,52
E40000007,East of England,nhsRegion,2023-04-14,9,103148,490,51
E40000007,East of England,nhsRegion,2023-04-13,8,103097,550,72
E40000007,East of England,nhsRegion,2023-04-12,11,103025,573,48
E40000007,East of England,nhsRegion,2023-04-11,11,102977,574,74
E40000007,East of England,nhsRegion,2023-04-10,12,102903,549,63
E40000007,East of England,nhsRegion,2023-04-09,12,102840,543,67
E40000007,East of England,nhsRegion,2023-04-08,11,102773,574,44
E40000007,East of England,nhsRegion,2023-04-07,11,102729,585,53
E40000007,East of England,nhsRegion,2023-04-06,10,102676,594,64
E40000007,East of England,nhsRegion,2023-04-05,13,102612,608,78
E40000007,East of England,nhsRegion,2023-04-04,16,102534,681,61
E40000007,East of England,nhsRegion,2023-04-03,15,102473,678,77
E40000007,East of England,nhsRegion,2023-04-02,14,102396,686,66
E40000007,East of England,nhsRegion,2023-04-01,11,102330,680,70
E40000007,East of England,nhsRegion,2023-03-31,13,102260,709,81
E40000007,East of England,nhsRegion,2023-03-30,13,102179,710,94
E40000007,East of England,nhsRegion,2023-03-29,11,102085,743,87
E40000007,East of England,nhsRegion,2023-03-28,11,101998,789,97
E40000007,East of England,nhsRegion,2023-03-27,14,101901,803,84
E40000007,East of England,nhsRegion,2023-03-26,12,101817,781,89
E40000007,East of England,nhsRegion,2023-03-25,11,101728,779,83
E40000007,East of England,nhsRegion,2023-03-24,12,101645,782,78
E40000007,East of England,nhsRegion,2023-03-23,10,101567,798,99
E40000007,East of England,nhsRegion,2023-03-22,13,101468,805,96
E40000007,East of England,nhsRegion,2023-03-21,11,101372,803,115
E40000007,East of England,nhsRegion,2023-03-20,10,101257,802,114
E40000007,East of England,nhsRegion,2023-03-19,12,101143,783,97
E40000007,East of England,nhsRegion,2023-03-18,13,101046,779,94
E40000007,East of England,nhsRegion,2023-03-17,12,100952,791,100
E40000007,East of England,nhsRegion,2023-03-16,13,100852,808,93
E40000007,East of England,nhsRegion,2023-03-15,14,100759,821,93
E40000007,East of England,nhsRegion,2023-03-14,14,100666,804,78
E40000007,East of England,nhsRegion,2023-03-13,16,100588,780,142
E40000007,East of England,nhsRegion,2023-03-12,15,100446,792,101
E40000007,East of England,nhsRegion,2023-03-11,13,100345,768,70
E40000007,East of England,nhsRegion,2023-03-10,14,100275,773,68
E40000007,East of England,nhsRegion,2023-03-09,10,100207,708,85
E40000007,East of England,nhsRegion,2023-03-08,8,100122,743,89
E40000007,East of England,nhsRegion,2023-03-07,8,100033,764,97
E40000007,East of England,nhsRegion,2023-03-06,8,99936,773,93
E40000007,East of England,nhsRegion,2023-03-05,12,99843,771,90
E40000007,East of England,nhsRegion,2023-03-04,13,99753,772,68
E40000007,East of England,nhsRegion,2023-03-03,13,99685,751,79
E40000007,East of England,nhsRegion,2023-03-02,16,99606,748,105
E40000007,East of England,nhsRegion,2023-03-01,13,99501,768,114
E40000007,East of England,nhsRegion,2023-02-28,14,99387,769,97
E40000007,East of England,nhsRegion,2023-02-27,12,99290,759,104
E40000007,East of England,nhsRegion,2023-02-26,13,99186,749,87
E40000007,East of England,nhsRegion,2023-02-25,16,99099,743,81
E40000007,East of England,nhsRegion,2023-02-24,15,99018,791,59
E40000007,East of England,nhsRegion,2023-02-23,17,98959,797,78
E40000007,East of England,nhsRegion,2023-02-22,15,98881,793,116
E40000007,East of England,nhsRegion,2023-02-21,15,98765,795,100
E40000007,East of England,nhsRegion,2023-02-20,16,98665,810,110
E40000007,East of England,nhsRegion,2023-02-19,18,98555,819,93
E40000007,East of England,nhsRegion,2023-02-18,16,98462,797,74
E40000007,East of England,nhsRegion,2023-02-17,18,98388,793,98
E40000007,East of England,nhsRegion,2023-02-16,17,98290,792,147
E40000007,East of England,nhsRegion,2023-02-15,13,98143,777,156
E40000007,East of England,nhsRegion,2023-02-14,16,97987,756,120
E40000007,East of England,nhsRegion,2023-02-13,16,97867,812,107
E40000007,East of England,nhsRegion,2023-02-12,17,97760,778,93
E40000007,East of England,nhsRegion,2023-02-11,15,97667,753,108
E40000007,East of England,nhsRegion,2023-02-10,16,97559,772,81
E40000007,East of England,nhsRegion,2023-02-09,15,97478,771,100
E40000007,East of England,nhsRegion,2023-02-08,13,97378,758,67
E40000007,East of England,nhsRegion,2023-02-07,17,97311,765,164
E40000007,East of England,nhsRegion,2023-02-06,12,97147,792,137
E40000007,East of England,nhsRegion,2023-02-05,11,97010,761,140
E40000007,East of England,nhsRegion,2023-02-04,13,96870,748,116
E40000007,East of England,nhsRegion,2023-02-03,16,96754,739,67
E40000007,East of England,nhsRegion,2023-02-02,18,96687,744,92
E40000007,East of England,nhsRegion,2023-02-01,20,96595,699,98
E40000007,East of England,nhsRegion,2023-01-31,20,96497,687,115
E40000007,East of England,nhsRegion,2023-01-30,22,96382,657,111
E40000007,East of England,nhsRegion,2023-01-29,20,96271,640,98
E40000007,East of England,nhsRegion,2023-01-28,19,96173,608,64
E40000007,East of England,nhsRegion,2023-01-27,18,96109,603,72
E40000007,East of England,nhsRegion,2023-01-26,14,96037,595,77
E40000007,East of England,nhsRegion,2023-01-25,14,95960,593,77
E40000007,East of England,nhsRegion,2023-01-24,13,95883,586,95
E40000007,East of England,nhsRegion,2023-01-23,12,95788,588,67
E40000007,East of England,nhsRegion,2023-01-22,13,95721,565,83
E40000007,East of England,nhsRegion,2023-01-21,13,95638,582,50
E40000007,East of England,nhsRegion,2023-01-20,13,95588,594,56
E40000007,East of England,nhsRegion,2023-01-19,11,95532,624,74
E40000007,East of England,nhsRegion,2023-01-18,12,95458,630,64
E40000007,East of England,nhsRegion,2023-01-17,14,95394,660,70
E40000007,East of England,nhsRegion,2023-01-16,11,95324,669,55
E40000007,East of England,nhsRegion,2023-01-15,10,95269,698,75
E40000007,East of England,nhsRegion,2023-01-14,8,95194,691,56
E40000007,East of England,nhsRegion,2023-01-13,10,95138,753,60
E40000007,East of England,nhsRegion,2023-01-12,13,95078,798,64
E40000007,East of England,nhsRegion,2023-01-11,15,95014,851,74
E40000007,East of England,nhsRegion,2023-01-10,18,94940,862,70
E40000007,East of England,nhsRegion,2023-01-09,24,94870,891,86
E40000007,East of England,nhsRegion,2023-01-08,17,94784,879,83
E40000007,East of England,nhsRegion,2023-01-07,17,94701,919,57
E40000007,East of England,nhsRegion,2023-01-06,17,94644,926,76
E40000007,East of England,nhsRegion,2023-01-05,16,94568,964,109
E40000007,East of England,nhsRegion,2023-01-04,18,94459,1002,108
E40000007,East of England,nhsRegion,2023-01-03,14,94351,911,106
E40000007,East of England,nhsRegion,2023-01-02,16,94245,892,102
